time_tag_seconds,record_time,full_observable,observable_int,observable_frac,receiving_station_id,transmitting_station_id,ref_freq_band_id,full_ref_freq,ref_freq_int,ref_freq_frac,data_type_id,data_validity,format_id
1862301845,2009-01-05 10:04:05,-322474.300848006,-322474,-300848006,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301855,2009-01-05 10:04:15,-322470.616783141,-322470,-616783141,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301865,2009-01-05 10:04:25,-322466.989201545,-322466,-989201545,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301875,2009-01-05 10:04:35,-322463.368181228,-322463,-368181228,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301880,2009-01-05 10:04:40,-322461.557357787,-322461,-557357787,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301885,2009-01-05 10:04:45,-322459.765542029,-322459,-765542029,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301895,2009-01-05 10:04:55,-322456.165833472,-322456,-165833472,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301905,2009-01-05 10:05:05,-322452.4386034,-322452,-438603400,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301915,2009-01-05 10:05:15,-322448.78109455,-322448,-781094550,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301925,2009-01-05 10:05:25,-322445.195914267,-322445,-195914267,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301935,2009-01-05 10:05:35,-322441.508502959,-322441,-508502959,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301940,2009-01-05 10:05:40,-322439.663050651,-322439,-663050651,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301945,2009-01-05 10:05:45,-322437.874253272,-322437,-874253272,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301955,2009-01-05 10:05:55,-322434.137202262,-322434,-137202262,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301965,2009-01-05 10:06:05,-322430.4813385,-322430,-481338500,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301975,2009-01-05 10:06:15,-322426.779872893,-322426,-779872893,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301985,2009-01-05 10:06:25,-322423.091592788,-322423,-91592788,63,0,2,2299812417.0,137079,8424936,11,0,2
1862301995,2009-01-05 10:06:35,-322419.414050101,-322419,-414050101,63,0,2,2299812417.0,137079,8424936,11,0,2
1862302000,2009-01-05 10:06:40,-322417.577578544,-322417,-577578544,63,0,2,2299812417.0,137079,8424936,11,0,2
